MM/DD/YY,HH/MM/SS,Hour,Centigrade,%RH
04/01/2024,07:38:53,07:00:00,21.1,36.20%
04/01/2024,07:39:53,07:00:00,21.1,36.10%
04/01/2024,07:40:53,07:00:00,21.1,36.10%
04/01/2024,07:41:53,07:00:00,21.1,36.10%
04/01/2024,07:42:53,07:00:00,21.1,36.10%
04/01/2024,07:43:53,07:00:00,21.1,36.10%
04/01/2024,07:44:53,07:00:00,21.1,36.10%
04/01/2024,07:45:53,07:00:00,21.1,36.10%
04/01/2024,07:46:53,07:00:00,21.1,36.10%
04/01/2024,07:47:53,07:00:00,21.1,36.10%
04/01/2024,07:48:53,07:00:00,21.1,36.10%
04/01/2024,07:49:53,07:00:00,21.1,36.20%
04/01/2024,07:50:53,07:00:00,21.1,36.10%
04/01/2024,07:51:53,07:00:00,21.1,36.20%
04/01/2024,07:52:53,07:00:00,21.1,36.20%
04/01/2024,07:53:53,07:00:00,21.1,36.10%
04/01/2024,07:54:53,07:00:00,21.1,36.10%
04/01/2024,07:55:53,07:00:00,21.1,36.10%
04/01/2024,07:56:53,07:00:00,21.1,36.20%
04/01/2024,07:57:53,07:00:00,21.1,36.20%
04/01/2024,07:58:53,07:00:00,21,36.20%
04/01/2024,07:59:53,07:00:00,21.1,36.10%
04/01/2024,08:00:53,08:00:00,21.1,36.10%
04/01/2024,08:01:53,08:00:00,21,36.20%
04/01/2024,08:02:53,08:00:00,21.1,36.20%
04/01/2024,08:03:53,08:00:00,21.1,36.20%
04/01/2024,08:04:53,08:00:00,21,36.20%
04/01/2024,08:05:53,08:00:00,21.1,36.20%
04/01/2024,08:06:53,08:00:00,21,36.20%
04/01/2024,08:07:53,08:00:00,21,36.20%
04/01/2024,08:08:53,08:00:00,21,36.20%
04/01/2024,08:09:53,08:00:00,21,36.20%
04/01/2024,08:10:53,08:00:00,21,36.20%
04/01/2024,08:11:53,08:00:00,21,36.20%
04/01/2024,08:12:53,08:00:00,21,36.20%
04/01/2024,08:13:53,08:00:00,21,36.20%
04/01/2024,08:14:53,08:00:00,21,36.20%
04/01/2024,08:15:53,08:00:00,21,36.20%
04/01/2024,08:16:53,08:00:00,21,36.20%
04/01/2024,08:17:53,08:00:00,21,36.20%
04/01/2024,08:18:53,08:00:00,21,36.20%
04/01/2024,08:19:53,08:00:00,21,36.20%
04/01/2024,08:20:53,08:00:00,21,36.20%
04/01/2024,08:21:53,08:00:00,21,36.20%
04/01/2024,08:22:53,08:00:00,21,36.20%
04/01/2024,08:23:53,08:00:00,21,36.20%
04/01/2024,08:24:53,08:00:00,21,36.20%
04/01/2024,08:25:53,08:00:00,21,36.20%
04/01/2024,08:26:53,08:00:00,21,36.20%
04/01/2024,08:27:53,08:00:00,21,36.20%
04/01/2024,08:28:53,08:00:00,21,36.20%
04/01/2024,08:29:53,08:00:00,21,36.20%
04/01/2024,08:30:53,08:00:00,21,36.20%
04/01/2024,08:31:53,08:00:00,21,36.20%
04/01/2024,08:32:53,08:00:00,21,36.20%
04/01/2024,08:33:53,08:00:00,21,36.30%
04/01/2024,08:34:53,08:00:00,21,36.20%
04/01/2024,08:35:53,08:00:00,21,36.30%
04/01/2024,08:36:53,08:00:00,21,36.20%
04/01/2024,08:37:53,08:00:00,21,36.30%
04/01/2024,08:38:53,08:00:00,21,36.20%
04/01/2024,08:39:53,08:00:00,21,36.20%
04/01/2024,08:40:53,08:00:00,21,36.30%
04/01/2024,08:41:53,08:00:00,21,36.30%
04/01/2024,08:42:53,08:00:00,21,36.30%
04/01/2024,08:43:53,08:00:00,21,36.30%
04/01/2024,08:44:53,08:00:00,21,36.30%
04/01/2024,08:45:53,08:00:00,21,36.30%
04/01/2024,08:46:53,08:00:00,21,36.30%
04/01/2024,08:47:53,08:00:00,20.9,36.30%
04/01/2024,08:48:53,08:00:00,21,36.30%
04/01/2024,08:49:53,08:00:00,21,36.30%
04/01/2024,08:50:53,08:00:00,21,36.30%
04/01/2024,08:51:53,08:00:00,21,36.30%
04/01/2024,08:52:53,08:00:00,21,36.30%
04/01/2024,08:53:53,08:00:00,20.9,36.30%
04/01/2024,08:54:53,08:00:00,20.9,36.30%
04/01/2024,08:55:53,08:00:00,21,36.30%
04/01/2024,08:56:53,08:00:00,20.9,36.30%
04/01/2024,08:57:53,08:00:00,21,36.30%
04/01/2024,08:58:53,08:00:00,20.9,36.30%
04/01/2024,08:59:53,08:00:00,21,36.30%
04/01/2024,09:00:53,09:00:00,20.9,36.30%
04/01/2024,09:01:53,09:00:00,20.9,36.30%
04/01/2024,09:02:53,09:00:00,21,36.30%
04/01/2024,09:03:53,09:00:00,21,36.30%
04/01/2024,09:04:53,09:00:00,20.9,36.30%
04/01/2024,09:05:53,09:00:00,21,36.40%
04/01/2024,09:06:53,09:00:00,21,36.40%
04/01/2024,09:07:53,09:00:00,20.9,36.30%
04/01/2024,09:08:53,09:00:00,20.9,36.30%
04/01/2024,09:09:53,09:00:00,20.9,36.40%
04/01/2024,09:10:53,09:00:00,20.9,36.40%
04/01/2024,09:11:53,09:00:00,20.9,36.30%
04/01/2024,09:12:53,09:00:00,20.9,36.30%
04/01/2024,09:13:53,09:00:00,20.9,36.40%
04/01/2024,09:14:53,09:00:00,20.9,36.40%
04/01/2024,09:15:53,09:00:00,20.9,36.30%
04/01/2024,09:16:53,09:00:00,20.9,36.40%
04/01/2024,09:17:53,09:00:00,20.9,36.30%
04/01/2024,09:18:53,09:00:00,20.9,36.40%
04/01/2024,09:19:53,09:00:00,20.9,36.30%
04/01/2024,09:20:53,09:00:00,20.9,36.40%
04/01/2024,09:21:53,09:00:00,20.9,36.40%
04/01/2024,09:22:53,09:00:00,20.9,36.40%
04/01/2024,09:23:53,09:00:00,20.9,36.40%
04/01/2024,09:24:53,09:00:00,20.9,36.40%
04/01/2024,09:25:53,09:00:00,20.9,36.40%
04/01/2024,09:26:53,09:00:00,20.9,36.40%
04/01/2024,09:27:53,09:00:00,20.9,36.40%
04/01/2024,09:28:53,09:00:00,20.9,36.40%
04/01/2024,09:29:53,09:00:00,20.9,36.40%
04/01/2024,09:30:53,09:00:00,20.9,36.40%
04/01/2024,09:31:53,09:00:00,20.9,36.40%
04/01/2024,09:32:53,09:00:00,20.9,36.40%
04/01/2024,09:33:53,09:00:00,20.9,36.40%
04/01/2024,09:34:53,09:00:00,20.9,36.40%
04/01/2024,09:35:53,09:00:00,20.9,36.40%
04/01/2024,09:36:53,09:00:00,20.9,36.40%
04/01/2024,09:37:53,09:00:00,20.9,36.40%
04/01/2024,09:38:53,09:00:00,20.9,36.40%
04/01/2024,09:39:53,09:00:00,20.9,36.40%
04/01/2024,09:40:53,09:00:00,20.9,36.40%
04/01/2024,09:41:53,09:00:00,20.9,36.40%
04/01/2024,09:42:53,09:00:00,20.9,36.40%
04/01/2024,09:43:53,09:00:00,20.9,36.40%
04/01/2024,09:44:53,09:00:00,20.9,36.40%
04/01/2024,09:45:53,09:00:00,20.9,36.40%
04/01/2024,09:46:53,09:00:00,20.9,36.40%
04/01/2024,09:47:53,09:00:00,20.9,36.40%
04/01/2024,09:48:53,09:00:00,20.9,36.40%
04/01/2024,09:49:53,09:00:00,20.9,36.40%
04/01/2024,09:50:53,09:00:00,20.9,36.40%
04/01/2024,09:51:53,09:00:00,20.9,36.40%
04/01/2024,09:52:53,09:00:00,20.9,36.40%
04/01/2024,09:53:53,09:00:00,20.9,36.40%
04/01/2024,09:54:53,09:00:00,20.9,36.50%
04/01/2024,09:55:53,09:00:00,20.9,36.40%
04/01/2024,09:56:53,09:00:00,20.9,36.40%
04/01/2024,09:57:53,09:00:00,20.9,36.40%
04/01/2024,09:58:53,09:00:00,20.9,36.40%
04/01/2024,09:59:53,09:00:00,20.9,36.40%
04/01/2024,10:00:53,10:00:00,20.9,36.40%
04/01/2024,10:01:53,10:00:00,20.9,36.40%
04/01/2024,10:02:53,10:00:00,20.9,36.40%
04/01/2024,10:03:53,10:00:00,20.9,36.40%
04/01/2024,10:04:53,10:00:00,20.9,36.50%
04/01/2024,10:05:53,10:00:00,20.9,36.40%
04/01/2024,10:06:53,10:00:00,20.9,36.50%
04/01/2024,10:07:53,10:00:00,20.9,36.40%
04/01/2024,10:08:53,10:00:00,20.9,36.40%
04/01/2024,10:09:53,10:00:00,20.9,36.40%
04/01/2024,10:10:53,10:00:00,20.9,36.50%
04/01/2024,10:11:53,10:00:00,20.9,36.50%
04/01/2024,10:12:53,10:00:00,20.9,36.40%
04/01/2024,10:13:53,10:00:00,20.9,36.40%
04/01/2024,10:14:53,10:00:00,20.9,36.40%
04/01/2024,10:15:53,10:00:00,20.9,36.40%
04/01/2024,10:16:53,10:00:00,20.9,36.40%
04/01/2024,10:17:53,10:00:00,20.9,36.40%
04/01/2024,10:18:53,10:00:00,20.9,36.40%
04/01/2024,10:19:53,10:00:00,20.9,36.40%
04/01/2024,10:20:53,10:00:00,20.9,36.40%
04/01/2024,10:21:53,10:00:00,20.9,36.40%
04/01/2024,10:22:53,10:00:00,20.9,36.40%
04/01/2024,10:23:53,10:00:00,20.9,36.40%
04/01/2024,10:24:53,10:00:00,20.9,36.40%
04/01/2024,10:25:53,10:00:00,20.9,36.40%
04/01/2024,10:26:53,10:00:00,20.9,36.40%
04/01/2024,10:27:53,10:00:00,20.9,36.40%
04/01/2024,10:28:53,10:00:00,20.9,36.40%
04/01/2024,10:29:53,10:00:00,20.9,36.40%
04/01/2024,10:30:53,10:00:00,20.9,36.40%
04/01/2024,10:31:53,10:00:00,20.9,36.40%
04/01/2024,10:32:53,10:00:00,20.9,36.40%
04/01/2024,10:33:53,10:00:00,20.9,36.40%
04/01/2024,10:34:53,10:00:00,20.9,36.40%
04/01/2024,10:35:53,10:00:00,20.9,36.40%
04/01/2024,10:36:53,10:00:00,20.9,36.40%
04/01/2024,10:37:53,10:00:00,20.9,36.40%
04/01/2024,10:38:53,10:00:00,20.9,36.40%
04/01/2024,10:39:53,10:00:00,20.9,36.50%
04/01/2024,10:40:53,10:00:00,20.9,36.40%
04/01/2024,10:41:53,10:00:00,20.9,36.40%
04/01/2024,10:42:53,10:00:00,20.9,36.50%
04/01/2024,10:43:53,10:00:00,20.9,36.50%
04/01/2024,10:44:53,10:00:00,20.9,36.50%
04/01/2024,10:45:53,10:00:00,20.9,36.40%
04/01/2024,10:46:53,10:00:00,20.9,36.40%
04/01/2024,10:47:53,10:00:00,20.8,36.50%
04/01/2024,10:48:53,10:00:00,20.9,36.50%
04/01/2024,10:49:53,10:00:00,20.9,36.40%
04/01/2024,10:50:53,10:00:00,20.9,36.40%
04/01/2024,10:51:53,10:00:00,20.9,36.50%
04/01/2024,10:52:53,10:00:00,20.9,36.40%
04/01/2024,10:53:53,10:00:00,20.9,36.50%
04/01/2024,10:54:53,10:00:00,20.9,36.50%
04/01/2024,10:55:53,10:00:00,20.9,36.50%
04/01/2024,10:56:53,10:00:00,20.8,36.40%
04/01/2024,10:57:53,10:00:00,20.9,36.40%
04/01/2024,10:58:53,10:00:00,20.8,36.40%
04/01/2024,10:59:53,10:00:00,20.9,36.50%
04/01/2024,11:00:53,11:00:00,20.9,36.40%
04/01/2024,11:01:53,11:00:00,20.9,36.50%
04/01/2024,11:02:53,11:00:00,20.9,36.50%
04/01/2024,11:03:53,11:00:00,20.9,36.40%
04/01/2024,11:04:53,11:00:00,20.8,36.50%
04/01/2024,11:05:53,11:00:00,20.8,36.40%
04/01/2024,11:06:53,11:00:00,20.8,36.50%
04/01/2024,11:07:53,11:00:00,20.9,36.40%
04/01/2024,11:08:53,11:00:00,20.9,36.40%
04/01/2024,11:09:53,11:00:00,20.9,36.50%
04/01/2024,11:10:53,11:00:00,20.8,36.50%
04/01/2024,11:11:53,11:00:00,20.9,36.40%
04/01/2024,11:12:53,11:00:00,20.8,36.50%
04/01/2024,11:13:53,11:00:00,20.8,36.40%
04/01/2024,11:14:53,11:00:00,20.8,36.50%
04/01/2024,11:15:53,11:00:00,20.9,36.40%
04/01/2024,11:16:53,11:00:00,20.9,36.50%
04/01/2024,11:17:53,11:00:00,20.8,36.40%
04/01/2024,11:18:53,11:00:00,20.8,36.40%
04/01/2024,11:19:53,11:00:00,20.8,36.40%
04/01/2024,11:20:53,11:00:00,20.8,36.50%
04/01/2024,11:21:53,11:00:00,20.8,36.50%
04/01/2024,11:22:53,11:00:00,20.8,36.40%
04/01/2024,11:23:53,11:00:00,20.8,36.50%
04/01/2024,11:24:53,11:00:00,20.8,36.40%
04/01/2024,11:25:53,11:00:00,20.8,36.40%
04/01/2024,11:26:53,11:00:00,20.8,36.50%
04/01/2024,11:27:53,11:00:00,20.8,36.40%
04/01/2024,11:28:53,11:00:00,20.8,36.50%
04/01/2024,11:29:53,11:00:00,20.8,36.50%
04/01/2024,11:30:53,11:00:00,20.8,36.50%
04/01/2024,11:31:53,11:00:00,20.8,36.50%
04/01/2024,11:32:53,11:00:00,20.8,36.40%
04/01/2024,11:33:53,11:00:00,20.8,36.40%
04/01/2024,11:34:53,11:00:00,20.8,36.40%
04/01/2024,11:35:53,11:00:00,20.8,36.50%
04/01/2024,11:36:53,11:00:00,20.8,36.50%
04/01/2024,11:37:53,11:00:00,20.8,36.50%
04/01/2024,11:38:53,11:00:00,20.8,36.50%
04/01/2024,11:39:53,11:00:00,20.8,36.40%
04/01/2024,11:40:53,11:00:00,20.8,36.50%
04/01/2024,11:41:53,11:00:00,20.8,36.50%
04/01/2024,11:42:53,11:00:00,20.8,36.50%
04/01/2024,11:43:53,11:00:00,20.8,36.50%
04/01/2024,11:44:53,11:00:00,20.8,36.50%
04/01/2024,11:45:53,11:00:00,20.8,36.50%
04/01/2024,11:46:53,11:00:00,20.8,36.50%
04/01/2024,11:47:53,11:00:00,20.8,36.50%
04/01/2024,11:48:53,11:00:00,20.8,36.50%
04/01/2024,11:49:53,11:00:00,20.8,36.50%
04/01/2024,11:50:53,11:00:00,20.8,36.50%
04/01/2024,11:51:53,11:00:00,20.8,36.50%
04/01/2024,11:52:53,11:00:00,20.8,36.50%
04/01/2024,11:53:53,11:00:00,20.8,36.50%
04/01/2024,11:54:53,11:00:00,20.8,36.50%
04/01/2024,11:55:53,11:00:00,20.8,36.50%
04/01/2024,11:56:53,11:00:00,20.8,36.50%
04/01/2024,11:57:53,11:00:00,20.8,36.50%
04/01/2024,11:58:53,11:00:00,20.8,36.50%
04/01/2024,11:59:53,11:00:00,20.8,36.50%
04/01/2024,12:00:53,12:00:00,20.8,36.60%
04/01/2024,12:01:53,12:00:00,20.8,36.50%
04/01/2024,12:02:53,12:00:00,20.8,36.50%
04/01/2024,12:03:53,12:00:00,20.8,36.50%
04/01/2024,12:04:53,12:00:00,20.9,36.50%
04/01/2024,12:05:53,12:00:00,20.8,36.50%
04/01/2024,12:06:53,12:00:00,20.8,36.50%
04/01/2024,12:07:53,12:00:00,20.8,36.50%
04/01/2024,12:08:53,12:00:00,20.8,36.50%
04/01/2024,12:09:53,12:00:00,20.8,36.50%
04/01/2024,12:10:53,12:00:00,20.8,36.50%
04/01/2024,12:11:53,12:00:00,20.8,36.50%
04/01/2024,12:12:53,12:00:00,20.8,36.50%
04/01/2024,12:13:53,12:00:00,20.8,36.50%
04/01/2024,12:14:53,12:00:00,20.8,36.50%
04/01/2024,12:15:53,12:00:00,20.8,36.50%
04/01/2024,12:16:53,12:00:00,20.8,36.50%
04/01/2024,12:17:53,12:00:00,20.8,36.50%
04/01/2024,12:18:53,12:00:00,20.8,36.50%
04/01/2024,12:19:53,12:00:00,20.8,36.50%
04/01/2024,12:20:53,12:00:00,20.8,36.60%
04/01/2024,12:21:53,12:00:00,20.8,36.60%
04/01/2024,12:22:53,12:00:00,20.8,36.60%
04/01/2024,12:23:53,12:00:00,20.8,36.60%
04/01/2024,12:24:53,12:00:00,20.8,36.60%
04/01/2024,12:25:53,12:00:00,20.8,36.50%
04/01/2024,12:26:53,12:00:00,20.8,36.50%
04/01/2024,12:27:53,12:00:00,20.8,36.50%
04/01/2024,12:28:53,12:00:00,20.8,36.50%
04/01/2024,12:29:53,12:00:00,20.8,36.60%
04/01/2024,12:30:53,12:00:00,20.8,36.50%
04/01/2024,12:31:53,12:00:00,20.8,36.60%
04/01/2024,12:32:53,12:00:00,20.8,36.60%
04/01/2024,12:33:53,12:00:00,20.8,36.60%
04/01/2024,12:34:53,12:00:00,20.8,36.60%
04/01/2024,12:35:53,12:00:00,20.8,36.60%
04/01/2024,12:36:53,12:00:00,20.8,36.60%
04/01/2024,12:37:53,12:00:00,20.8,36.60%
04/01/2024,12:38:53,12:00:00,20.8,36.60%
04/01/2024,12:39:53,12:00:00,20.8,36.60%
04/01/2024,12:40:53,12:00:00,20.8,36.60%
04/01/2024,12:41:53,12:00:00,20.8,36.60%
04/01/2024,12:42:53,12:00:00,20.8,36.60%
04/01/2024,12:43:53,12:00:00,20.8,36.60%
04/01/2024,12:44:53,12:00:00,20.8,36.60%
04/01/2024,12:45:53,12:00:00,20.8,36.70%
04/01/2024,12:46:53,12:00:00,20.8,36.60%
04/01/2024,12:47:53,12:00:00,20.8,36.60%
04/01/2024,12:48:53,12:00:00,20.8,36.60%
04/01/2024,12:49:53,12:00:00,20.8,36.70%
04/01/2024,12:50:53,12:00:00,20.8,36.70%
04/01/2024,12:51:53,12:00:00,20.8,36.70%
04/01/2024,12:52:53,12:00:00,20.8,36.60%
04/01/2024,12:53:53,12:00:00,20.8,36.70%
04/01/2024,12:54:53,12:00:00,20.8,36.70%
04/01/2024,12:55:53,12:00:00,20.8,36.70%
04/01/2024,12:56:53,12:00:00,20.8,36.70%
04/01/2024,12:57:53,12:00:00,20.8,36.70%
04/01/2024,12:58:53,12:00:00,20.8,36.70%
04/01/2024,12:59:53,12:00:00,20.8,36.70%
04/01/2024,13:00:53,13:00:00,20.8,36.70%
04/01/2024,13:01:53,13:00:00,20.8,36.70%
04/01/2024,13:02:53,13:00:00,20.8,36.80%
04/01/2024,13:03:53,13:00:00,20.8,36.70%
04/01/2024,13:04:53,13:00:00,20.8,36.70%
04/01/2024,13:05:53,13:00:00,20.8,36.70%
04/01/2024,13:06:53,13:00:00,20.8,36.70%
04/01/2024,13:07:53,13:00:00,20.8,36.70%
04/01/2024,13:08:53,13:00:00,20.8,36.70%
04/01/2024,13:09:53,13:00:00,20.8,36.80%
04/01/2024,13:10:53,13:00:00,20.8,36.80%
04/01/2024,13:11:53,13:00:00,20.8,36.80%
04/01/2024,13:12:53,13:00:00,20.8,36.80%
04/01/2024,13:13:53,13:00:00,20.8,36.80%
04/01/2024,13:14:53,13:00:00,20.8,36.80%
04/01/2024,13:15:53,13:00:00,20.8,36.80%
04/01/2024,13:16:53,13:00:00,20.8,36.80%
04/01/2024,13:17:53,13:00:00,20.8,36.80%
04/01/2024,13:18:53,13:00:00,20.8,36.80%
04/01/2024,13:19:53,13:00:00,20.8,36.80%
04/01/2024,13:20:53,13:00:00,20.8,36.90%
04/01/2024,13:21:53,13:00:00,20.8,36.80%
04/01/2024,13:22:53,13:00:00,20.8,36.80%
04/01/2024,13:23:53,13:00:00,20.8,36.80%
04/01/2024,13:24:53,13:00:00,20.8,36.80%
04/01/2024,13:25:53,13:00:00,20.8,36.90%
04/01/2024,13:26:53,13:00:00,20.8,36.90%
04/01/2024,13:27:53,13:00:00,20.8,36.90%
04/01/2024,13:28:53,13:00:00,20.8,36.90%
04/01/2024,13:29:53,13:00:00,20.8,36.90%
04/01/2024,13:30:53,13:00:00,20.8,36.80%
04/01/2024,13:31:53,13:00:00,20.8,36.90%
04/01/2024,13:32:53,13:00:00,20.8,36.90%
04/01/2024,13:33:53,13:00:00,20.8,36.90%
04/01/2024,13:34:53,13:00:00,20.8,36.90%
04/01/2024,13:35:53,13:00:00,20.8,36.90%
04/01/2024,13:36:53,13:00:00,20.8,36.90%
04/01/2024,13:37:53,13:00:00,20.8,36.90%
04/01/2024,13:38:53,13:00:00,20.8,36.90%
04/01/2024,13:39:53,13:00:00,20.8,37.00%
04/01/2024,13:40:53,13:00:00,20.8,36.90%
04/01/2024,13:41:53,13:00:00,20.8,36.90%
04/01/2024,13:42:53,13:00:00,20.8,36.90%
04/01/2024,13:43:53,13:00:00,20.8,36.90%
04/01/2024,13:44:53,13:00:00,20.8,36.90%
04/01/2024,13:45:53,13:00:00,20.8,37.00%
04/01/2024,13:46:53,13:00:00,20.8,37.00%
04/01/2024,13:47:53,13:00:00,20.8,37.00%
04/01/2024,13:48:53,13:00:00,20.8,37.00%
04/01/2024,13:49:53,13:00:00,20.8,37.00%
04/01/2024,13:50:53,13:00:00,20.8,37.00%
04/01/2024,13:51:53,13:00:00,20.8,37.00%
04/01/2024,13:52:53,13:00:00,20.8,37.00%
04/01/2024,13:53:53,13:00:00,20.8,37.00%
04/01/2024,13:54:53,13:00:00,20.8,37.00%
04/01/2024,13:55:53,13:00:00,20.8,37.00%
04/01/2024,13:56:53,13:00:00,20.8,37.00%
04/01/2024,13:57:53,13:00:00,20.8,37.00%
04/01/2024,13:58:53,13:00:00,20.8,37.00%
04/01/2024,13:59:53,13:00:00,20.8,37.00%
04/01/2024,14:00:53,14:00:00,20.8,37.00%
04/01/2024,14:01:53,14:00:00,20.8,37.10%
04/01/2024,14:02:53,14:00:00,20.8,37.10%
04/01/2024,14:03:53,14:00:00,20.8,37.10%
04/01/2024,14:04:53,14:00:00,20.8,37.10%
04/01/2024,14:05:53,14:00:00,20.8,37.10%
04/01/2024,14:06:53,14:00:00,20.8,37.10%
04/01/2024,14:07:53,14:00:00,20.8,37.10%
04/01/2024,14:08:53,14:00:00,20.8,37.10%
04/01/2024,14:09:53,14:00:00,20.8,37.20%
04/01/2024,14:10:53,14:00:00,20.8,37.10%
04/01/2024,14:11:53,14:00:00,20.8,37.20%
04/01/2024,14:12:53,14:00:00,20.8,37.20%
04/01/2024,14:13:53,14:00:00,20.8,37.10%
04/01/2024,14:14:53,14:00:00,20.8,37.10%
04/01/2024,14:15:53,14:00:00,20.8,37.20%
04/01/2024,14:16:53,14:00:00,20.8,37.20%
04/01/2024,14:17:53,14:00:00,20.8,37.20%
04/01/2024,14:18:53,14:00:00,20.8,37.20%
04/01/2024,14:19:53,14:00:00,20.8,37.20%
04/01/2024,14:20:53,14:00:00,20.8,37.20%
04/01/2024,14:21:53,14:00:00,20.8,37.20%
04/01/2024,14:22:53,14:00:00,20.8,37.20%
04/01/2024,14:23:53,14:00:00,20.8,37.30%
04/01/2024,14:24:53,14:00:00,20.8,37.20%
04/01/2024,14:25:53,14:00:00,20.8,37.20%
04/01/2024,14:26:53,14:00:00,20.8,37.30%
04/01/2024,14:27:53,14:00:00,20.8,37.30%
04/01/2024,14:28:53,14:00:00,20.8,37.20%
04/01/2024,14:29:53,14:00:00,20.8,37.20%
04/01/2024,14:30:53,14:00:00,20.8,37.20%
04/01/2024,14:31:53,14:00:00,20.8,37.30%
04/01/2024,14:32:53,14:00:00,20.8,37.30%
04/01/2024,14:33:53,14:00:00,20.8,37.30%
04/01/2024,14:34:53,14:00:00,20.8,37.30%
04/01/2024,14:35:53,14:00:00,20.8,37.30%
04/01/2024,14:36:53,14:00:00,20.8,37.30%
04/01/2024,14:37:53,14:00:00,20.8,37.30%
04/01/2024,14:38:53,14:00:00,20.8,37.30%
04/01/2024,14:39:53,14:00:00,20.8,37.30%
04/01/2024,14:40:53,14:00:00,20.8,37.30%
04/01/2024,14:41:53,14:00:00,20.8,37.30%
04/01/2024,14:42:53,14:00:00,20.8,37.40%
04/01/2024,14:43:53,14:00:00,20.8,37.40%
04/01/2024,14:44:53,14:00:00,20.8,37.40%
04/01/2024,14:45:53,14:00:00,20.8,37.40%
04/01/2024,14:46:53,14:00:00,20.8,37.40%
04/01/2024,14:47:53,14:00:00,20.8,37.40%
04/01/2024,14:48:53,14:00:00,20.8,37.40%
04/01/2024,14:49:53,14:00:00,20.8,37.40%
04/01/2024,14:50:53,14:00:00,20.8,37.40%
04/01/2024,14:51:53,14:00:00,20.8,37.40%
04/01/2024,14:52:53,14:00:00,20.8,37.50%
04/01/2024,14:53:53,14:00:00,20.8,37.40%
04/01/2024,14:54:53,14:00:00,20.8,37.40%
04/01/2024,14:55:53,14:00:00,20.8,37.40%
04/01/2024,14:56:53,14:00:00,20.8,37.40%
04/01/2024,14:57:53,14:00:00,20.8,37.50%
04/01/2024,14:58:53,14:00:00,20.8,37.50%
04/01/2024,14:59:53,14:00:00,20.8,37.40%
04/01/2024,15:00:53,15:00:00,20.8,37.40%
04/01/2024,15:01:53,15:00:00,20.8,37.50%
04/01/2024,15:02:53,15:00:00,20.8,37.50%
04/01/2024,15:03:53,15:00:00,20.8,37.50%
04/01/2024,15:04:53,15:00:00,20.8,37.50%
04/01/2024,15:05:53,15:00:00,20.8,37.50%
04/01/2024,15:06:53,15:00:00,20.9,37.50%
04/01/2024,15:07:53,15:00:00,20.8,37.60%
04/01/2024,15:08:53,15:00:00,20.8,37.50%
04/01/2024,15:09:53,15:00:00,20.8,37.50%
04/01/2024,15:10:53,15:00:00,20.8,37.60%
04/01/2024,15:11:53,15:00:00,20.8,37.60%
04/01/2024,15:12:53,15:00:00,20.8,37.60%
04/01/2024,15:13:53,15:00:00,20.8,37.50%
04/01/2024,15:14:53,15:00:00,20.8,37.60%
04/01/2024,15:15:53,15:00:00,20.8,37.60%
04/01/2024,15:16:53,15:00:00,20.8,37.60%
04/01/2024,15:17:53,15:00:00,20.8,37.60%
04/01/2024,15:18:53,15:00:00,20.8,37.60%
04/01/2024,15:19:53,15:00:00,20.9,37.60%
04/01/2024,15:20:53,15:00:00,20.8,37.60%
04/01/2024,15:21:53,15:00:00,20.8,37.60%
04/01/2024,15:22:53,15:00:00,20.8,37.60%
04/01/2024,15:23:53,15:00:00,20.8,37.60%
04/01/2024,15:24:53,15:00:00,20.8,37.70%
04/01/2024,15:25:53,15:00:00,20.8,37.70%
04/01/2024,15:26:53,15:00:00,20.8,37.60%
04/01/2024,15:27:53,15:00:00,20.8,37.70%
04/01/2024,15:28:53,15:00:00,20.8,37.60%
04/01/2024,15:29:53,15:00:00,20.9,37.60%
04/01/2024,15:30:53,15:00:00,20.8,37.70%
04/01/2024,15:31:53,15:00:00,20.9,37.70%
04/01/2024,15:32:53,15:00:00,20.9,37.70%
04/01/2024,15:33:53,15:00:00,20.9,37.70%
04/01/2024,15:34:53,15:00:00,20.9,37.70%
04/01/2024,15:35:53,15:00:00,20.8,37.70%
04/01/2024,15:36:53,15:00:00,20.8,37.70%
04/01/2024,15:37:53,15:00:00,20.8,37.70%
04/01/2024,15:38:53,15:00:00,20.8,37.70%
04/01/2024,15:39:53,15:00:00,20.9,37.70%
04/01/2024,15:40:53,15:00:00,20.8,37.70%
04/01/2024,15:41:53,15:00:00,20.9,37.70%
04/01/2024,15:42:53,15:00:00,20.9,37.70%
04/01/2024,15:43:53,15:00:00,20.8,37.70%
04/01/2024,15:44:53,15:00:00,20.9,37.70%
04/01/2024,15:45:53,15:00:00,20.8,37.80%
04/01/2024,15:46:53,15:00:00,20.9,37.70%
04/01/2024,15:47:53,15:00:00,20.9,37.70%
04/01/2024,15:48:53,15:00:00,20.8,37.80%
04/01/2024,15:49:53,15:00:00,20.8,37.80%
04/01/2024,15:50:53,15:00:00,20.8,37.80%
04/01/2024,15:51:53,15:00:00,20.9,37.70%
04/01/2024,15:52:53,15:00:00,20.9,37.80%
04/01/2024,15:53:53,15:00:00,20.9,37.80%
04/01/2024,15:54:53,15:00:00,20.9,37.70%
04/01/2024,15:55:53,15:00:00,20.8,37.80%
04/01/2024,15:56:53,15:00:00,20.9,37.80%
04/01/2024,15:57:53,15:00:00,20.8,37.80%
04/01/2024,15:58:53,15:00:00,20.8,37.80%
04/01/2024,15:59:53,15:00:00,20.8,37.80%
